snowpit_id,weight_above_target_layer,bending_stiffness_above_target_layer,dataset
51566,12.15,456394046.77759206,ECTP Propagation
44765,29.32,28679828908.734886,ECTP Propagation
45162,13.65,3546155458.803501,ECTP Propagation
47437,51.269999999999996,92164894437.65674,ECTP Propagation
50887,80.5,303470228781.55066,ECTP Propagation
47615,24.24,13026323947.493628,ECTP Propagation
44493,140.86,1794000077705.6914,ECTP Propagation
47914,47.150000000000006,120381833503.71202,ECTP Propagation
48078,113.71000000000001,604604216009.8315,ECTP Propagation
51263,71.37,159428826470.4641,ECTP Propagation
54116,186.88,8258780110647.843,ECTP Propagation
51505,54.6,226953949363.42407,ECTP Propagation
51457,59.93000000000001,168845187277.96265,ECTP Propagation
49967,253.11,16587793113188.773,ECTP Propagation
44418,82.28999999999999,458433138292.96814,ECTP Propagation
44242,134.96,2353422279046.245,ECTP Propagation
48293,143.78,1473974896627.6768,ECTP Propagation
45072,81.44000000000001,722112086262.0752,ECTP Propagation
46736,87.4,581881094941.9149,ECTP Propagation
44443,105.14,1411350587634.903,ECTP Propagation
53190,107.65,770252692932.3558,ECTP Propagation
55255,40.949999999999996,95746197387.69449,ECTP Propagation
48567,108.05000000000001,1829442975830.184,ECTP Propagation
45323,68.75,169018768631.73416,ECTP Propagation
45609,94.04,437920141313.5963,ECTP Propagation
52639,175.75,4645938563108.068,ECTP Propagation
45115,20.25,2112935401.748112,ECTP Propagation
45337,41.13,23594872638.93127,ECTP Propagation
44870,59.800000000000004,180520072266.1683,ECTP Propagation
49040,54.36,140870191907.44473,ECTP Propagation
44432,79.76,259793950484.64084,ECTP Propagation
53402,12.33,416170836.1752851,ECTP Propagation
51588,26.03,9366199606.26128,ECTP Propagation
50221,34.800000000000004,26054366910.587,ECTP Propagation
46035,85.32,424497325947.26904,ECTP Propagation
49218,311.39,20701653786393.332,ECTP Propagation
50003,237.56,13959889518067.252,ECTP Propagation
53550,28.28,7838270541.349416,ECTP Propagation
47965,167.26,2172984311002.7974,ECTP Propagation
45292,53.73,36434663562.381294,ECTP Propagation
46620,12.12,617006718.9983504,ECTP Propagation
54086,30.6,46871233954.43899,ECTP Propagation
44609,97.4,444148870786.03033,ECTP Propagation
49617,163.06,3091684552283.0713,ECTP Propagation
45113,59.35000000000001,95351453123.46394,ECTP Propagation
45864,111.52,765463159224.3517,ECTP Propagation
49567,75.42,331362950728.7252,ECTP Propagation
44498,51.510000000000005,78577281760.18434,ECTP Propagation
49573,227.65,7136019531459.399,ECTP Propagation
45870,101.01,1436987299638.1895,ECTP Propagation
51862,40.7,33424725567.426704,ECTP Propagation
47906,37.08,20048091145.03294,ECTP Propagation
44714,81.48,192680164470.8364,ECTP Propagation
45238,27.540000000000003,5314996033.939699,ECTP Propagation
47184,64.85,155064662407.63776,ECTP Propagation
45138,37.44,48369933192.788574,ECTP Propagation
44622,90.71000000000001,502205856972.37427,ECTP Propagation
44880,110.2,824303412140.3165,ECTP Propagation
51090,56.09,223958669610.26813,ECTP Propagation
47290,98.39,311794676919.0723,ECTP Propagation
51165,80.45,335460865676.80835,ECTP Propagation
48055,31.51,8666171586.072897,ECTP Propagation
49265,67.78,121658031405.36418,ECTP Propagation
44806,102.49,836784778735.5511,ECTP Propagation
52545,24.880000000000003,5751708501.195433,ECTP Propagation
47436,69.21000000000001,141700520067.81146,ECTP Propagation
51400,185.5,4962634337119.526,ECTP Propagation
50046,21.25,4482114346.713587,ECTP Propagation
47124,153.10000000000002,3872078317941.3447,ECTP Propagation
46855,93.84,1122113008984.697,ECTP Propagation
46644,30.6,46871233954.43899,ECTP Propagation
54699,120.19000000000003,1077089073834.0039,ECTP Propagation
46759,69.9,168541726510.80872,ECTP Propagation
48869,193.08,3850613041849.6616,ECTP Propagation
51844,216.71,6679442748443.035,ECTP Propagation
48941,57.3,39351796655.72983,ECTP Propagation
44732,88.4,591294424954.1614,ECTP Propagation
46860,37.91,16558026455.165464,ECTP Propagation
53314,65.5,213180290216.5026,ECTP Propagation
45322,54.65,64686475388.157135,ECTP Propagation
45114,35.349999999999994,10885740984.934721,ECTP Propagation
46422,173.28000000000003,3579345993995.387,ECTP Propagation
45751,146.92000000000002,1466212240423.4976,ECTP Propagation
45435,35.5,14538398181.78065,ECTP Propagation
45868,61.31,197599852778.90094,ECTP Propagation
48384,40.75,23257328404.013153,ECTP Propagation
45622,70.75999999999999,166425114582.06387,ECTP Propagation
48857,64.8,165852665139.86765,ECTP Propagation
44886,69.44999999999999,188114944485.47488,ECTP Propagation
48299,78.78,447169276760.05475,ECTP Propagation
44973,43.349999999999994,61954626375.436264,ECTP Propagation
48244,145.63,1472133856218.797,ECTP Propagation
44892,32.9,11088786366.153326,ECTP Propagation
45894,57.7,147645213956.45807,ECTP Propagation
50868,135.42,1326901184538.4443,ECTP Propagation
45293,60.1,77014914858.69998,ECTP Propagation
47386,60.5,106413406803.57585,ECTP Propagation
49678,77.93,155544334475.51086,ECTP Propagation
52650,50.86,88830771661.18399,ECTP Propagation
45330,31.65,13107701760.78927,ECTP Propagation
48268,53.91,73133949243.47058,ECTP Propagation
46796,67.35000000000001,317212432386.7083,ECTP Propagation
46043,88.93,384841446559.43933,ECTP Propagation
51910,38.41,29587418060.210804,ECTP Propagation
46782,82.77000000000001,232111483215.95554,ECTP Propagation
45748,20.25,2112935401.748112,ECTP Propagation
47860,161.34,3191036476278.564,ECTP Propagation
46488,109.38,993433920325.4045,ECTP Propagation
48340,38.58,22987970359.526836,ECTP Propagation
45397,91.13,546102443300.6238,ECTP Propagation
53796,46.18,49966931148.579544,ECTP Propagation
46595,95.85,835982470855.0673,ECTP Propagation
47136,113.43,1455987991273.4614,ECTP Propagation
49415,38.220000000000006,77845204631.65446,ECTP Propagation
45582,106.05999999999999,890153837031.9126,ECTP Propagation
58244,41.41,24609213009.30862,ECTP Propagation
61098,107.87,1064374437554.0562,ECTP Propagation
64732,83.52000000000001,302804397502.1626,ECTP Propagation
56153,62.900000000000006,150221513770.89337,ECTP Propagation
56015,46.27,46226651495.014244,ECTP Propagation
58522,31.4,12158682327.833673,ECTP Propagation
63504,164.28,2730293074274.1426,ECTP Propagation
55975,99.16,539621037787.59265,ECTP Propagation
62385,57.699999999999996,74807579746.69908,ECTP Propagation
57627,147.3,1868183993145.2124,ECTP Propagation
56350,39.45,23927029381.1641,ECTP Propagation
60130,58.83,135743781690.00879,ECTP Propagation
58579,125.57000000000001,976451316285.5781,ECTP Propagation
55751,76.52,188651952020.8743,ECTP Propagation
57562,49.36,51731133915.62747,ECTP Propagation
56491,72.05,234349980136.97015,ECTP Propagation
58997,82.9,193089426716.83585,ECTP Propagation
56344,67.88,194882461792.96368,ECTP Propagation
56202,21.060000000000002,2376764967.7519884,ECTP Propagation
59675,155.45000000000002,2037791991825.8667,ECTP Propagation
59958,40.6,29471304095.01422,ECTP Propagation
59765,170.4,4786814892507.292,ECTP Propagation
56124,101.9,1042643696802.919,ECTP Propagation
56829,110.56,935546818177.2382,ECTP Propagation
62952,50.080000000000005,43862746248.15961,ECTP Propagation
58157,30.69,8924808451.859024,ECTP Propagation
60458,207.55,7396999880428.92,ECTP Propagation
60752,76.79,206584451468.7683,ECTP Propagation
60153,115.65,1055403330249.0342,ECTP Propagation
60403,110.51,1368488572423.7524,ECTP Propagation
55923,79.19999999999999,239549288464.25497,ECTP Propagation
57860,72.35,195164086335.69226,ECTP Propagation
59091,183.07,3124129272595.7925,ECTP Propagation
59869,86.09,462157716309.64417,ECTP Propagation
63308,53.8,68352229827.24842,ECTP Propagation
60883,52.01,94043923216.14673,ECTP Propagation
56808,88.16999999999999,414291078266.9428,ECTP Propagation
55433,16.1,2778215724.9834056,ECTP Propagation
61312,254.85999999999999,11674189269638.639,ECTP Propagation
63317,89.73,683890526279.2932,ECTP Propagation
56789,96.9,644854809711.652,ECTP Propagation
65531,28.05,18117945816.476456,ECTP Propagation
59517,207.69,5724072667853.712,ECTP Propagation
59721,54.7,115781577194.25851,ECTP Propagation
56160,91.52000000000001,444019970983.9761,ECTP Propagation
58439,10.35,225393759.23285297,ECTP Propagation
61240,150.08,3370027444817.5005,ECTP Propagation
65054,28.020000000000003,8588622016.450082,ECTP Propagation
59187,61.14999999999999,107276733951.74799,ECTP Propagation
64608,275.80999999999995,12712859765409.31,ECTP Propagation
61993,18.18,2082397676.6194324,ECTP Propagation
56775,45.0,61319445583.9318,ECTP Propagation
58597,7.48,343569935.48281294,ECTP Propagation
61987,55.60000000000001,112692558926.90677,ECTP Propagation
60680,89.38,414198226545.88306,ECTP Propagation
62016,69.96,199076222974.9071,ECTP Propagation
56671,16.32,4030647403.713335,ECTP Propagation
55444,46.760000000000005,71640511450.6655,ECTP Propagation
59495,241.9,13234229026238.828,ECTP Propagation
57441,52.32,79413124232.52603,ECTP Propagation
63156,100.56,553605290837.0406,ECTP Propagation
61371,89.09,370034347329.3513,ECTP Propagation
61830,75.62,297185377828.7638,ECTP Propagation
61417,57.3,56979211378.77819,ECTP Propagation
56335,30.22,11029507336.26091,ECTP Propagation
60885,48.510000000000005,69907759456.79459,ECTP Propagation
59834,174.44,5551439727730.163,ECTP Propagation
64605,67.05,194723069537.1312,ECTP Propagation
58529,8.28,115401604.72722073,ECTP Propagation
59555,130.71,1561713364307.559,ECTP Propagation
59887,58.11,87441522273.36371,ECTP Propagation
56300,68.52,170132512358.36105,ECTP Propagation
62567,70.64000000000001,230836037566.06677,ECTP Propagation
59541,117.88,1247479726567.6648,ECTP Propagation
63757,42.99,51135238753.20319,ECTP Propagation
55629,46.37,37588628860.9527,ECTP Propagation
59682,70.63000000000001,115724671605.07547,ECTP Propagation
57837,119.13999999999999,1248151898024.529,ECTP Propagation
63457,65.45,134205472624.55888,ECTP Propagation
60038,53.07,64808518686.59427,ECTP Propagation
65876,84.43,220299081938.84293,ECTP Propagation
64457,162.49,4199557963704.8984,ECTP Propagation
57556,62.24,189146543287.5696,ECTP Propagation
56416,87.43999999999998,295169589740.4694,ECTP Propagation
60260,83.18,372956143779.7596,ECTP Propagation
63055,204.47000000000003,6436266730792.744,ECTP Propagation
59239,98.09000000000002,379384827867.2363,ECTP Propagation
62905,45.60000000000001,28357785618.761845,ECTP Propagation
59781,84.28,320085875340.3866,ECTP Propagation
60527,110.14,808017583755.7074,ECTP Propagation
61651,28.439999999999998,14915602760.522411,ECTP Propagation
63181,92.22,421118303448.28143,ECTP Propagation
55487,95.74,866316387120.1627,ECTP Propagation
57698,108.97,737298318580.8859,ECTP Propagation
63493,37.4,42946241935.35162,ECTP Propagation
62756,49.019999999999996,73387554266.30258,ECTP Propagation
57592,55.03,112153325386.76146,ECTP Propagation
64941,100.89999999999999,771033875504.5436,ECTP Propagation
57229,69.53,210694944724.10458,ECTP Propagation
63487,157.48,2498325661848.152,ECTP Propagation
55936,35.38,31300912391.36006,ECTP Propagation
64003,45.74,35430407555.32592,ECTP Propagation
56935,8.19,765969579.1015561,ECTP Propagation
59023,110.5,1740401998739.6265,ECTP Propagation
57722,33.76,30463585461.323437,ECTP Propagation
61006,99.12,780963039180.6746,ECTP Propagation
56454,185.66,8308991020583.193,ECTP Propagation
60977,71.24000000000001,170473932440.2119,ECTP Propagation
57994,53.32000000000001,45657191543.73037,ECTP Propagation
62777,248.09999999999997,12949281042289.098,ECTP Propagation
57266,117.6,1040176509791.999,ECTP Propagation
55864,182.85999999999999,6308845282022.863,ECTP Propagation
61774,72.66,282411797847.0892,ECTP Propagation
59996,157.18,1755280366355.9973,ECTP Propagation
62418,56.879999999999995,119324822084.17929,ECTP Propagation
62597,221.13000000000002,15076579225455.93,ECTP Propagation
60253,24.15,9376478071.81899,ECTP Propagation
59516,105.66000000000001,875097018631.3024,ECTP Propagation
60968,169.37,3658334429023.6577,ECTP Propagation
57599,61.85000000000001,156781833099.2536,ECTP Propagation
65985,6.63,302288676.37579775,ECTP Propagation
58713,65.11,107365757182.75842,ECTP Propagation
65675,87.15,407953630996.7751,ECTP Propagation
57544,81.04,364359330394.35583,ECTP Propagation
55893,24.3,3651152374.2207365,ECTP Propagation
55451,8.08,482456442.4997641,ECTP Propagation
59952,139.43,1727679352641.937,ECTP Propagation
59355,110.53,875855225881.0941,ECTP Propagation
57038,85.91999999999999,407276770931.17,ECTP Propagation
58353,39.550000000000004,18319726914.19179,ECTP Propagation
62832,62.44,102752077371.36978,ECTP Propagation
59575,46.099999999999994,37553477824.36975,ECTP Propagation
59605,112.21000000000001,671101486763.1819,ECTP Propagation
57332,65.22,92911878322.13594,ECTP Propagation
57618,149.27,2666432841223.4893,ECTP Propagation
58603,8.1,135227865.7118792,ECTP Propagation
60283,67.8,126395325621.40637,ECTP Propagation
58868,56.75,111409310799.54388,ECTP Propagation
56044,65.48,99561988049.29028,ECTP Propagation
56116,123.73,2379992995125.6694,ECTP Propagation
59561,76.07,277299908719.8258,ECTP Propagation
61402,35.88,29421435016.007275,ECTP Propagation
58037,46.879999999999995,40339806641.17431,ECTP Propagation
55445,31.73,22384396321.069355,ECTP Propagation
60339,48.75,51172729974.64161,ECTP Propagation
56651,88.79,335382467825.677,ECTP Propagation
55911,54.47,54663016697.37827,ECTP Propagation
60195,86.62,314682671044.1438,ECTP Propagation
56813,128.01999999999998,3434460687073.7646,ECTP Propagation
65065,8.1,135227865.7118792,ECTP Propagation
58386,32.75,9403043453.402185,ECTP Propagation
55484,13.13,784469769.4672314,ECTP Propagation
59380,155.65,2244270674738.1436,ECTP Propagation
56572,92.91,701947085482.3312,ECTP Propagation
64828,31.14,22230666302.832096,ECTP Propagation
57929,184.98000000000002,5558710131502.503,ECTP Propagation
61299,136.27,1150447994929.2913,ECTP Propagation
60132,126.61,1697630474703.4607,ECTP Propagation
60074,86.6,284067645311.32056,ECTP Propagation
59731,68.55,188000120609.44534,ECTP Propagation
59488,35.43,16810089600.5539,ECTP Propagation
55919,23.87,4718360081.948758,ECTP Propagation
63326,111.44,757987621863.1523,ECTP Propagation
62320,154.31,2085290614269.8662,ECTP Propagation
60922,183.08,5200227810949.683,ECTP Propagation
56401,84.36,470423585273.32434,ECTP Propagation
55708,55.23,92633529408.64139,ECTP Propagation
56017,75.74000000000001,143812881806.04443,ECTP Propagation
58534,20.73,4387278617.837349,ECTP Propagation
59642,60.76,98227451764.93741,ECTP Propagation
60088,85.06,681413094437.7432,ECTP Propagation
57555,39.61,28791490343.56596,ECTP Propagation
58803,156.2,2974924559842.9688,ECTP Propagation
62362,98.39999999999999,845835050922.8473,ECTP Propagation
63544,57.3,56979211378.77819,ECTP Propagation
56088,136.77,2718769964744.5186,ECTP Propagation
61139,21.76,3665651674.590066,ECTP Propagation
59746,137.5,1262805476901.1445,ECTP Propagation
60003,98.80000000000001,487207501895.90265,ECTP Propagation
59957,48.400000000000006,45351148744.54411,ECTP Propagation
56583,73.29,187668444330.25745,ECTP Propagation
56898,48.92,50081766338.29299,ECTP Propagation
60328,79.77,301235122139.4766,ECTP Propagation
57250,112.46,1068994330364.8447,ECTP Propagation
58231,48.25,67832366860.77667,ECTP Propagation
57470,41.1,36869425480.25288,ECTP Propagation
56979,50.92,52113150580.1561,ECTP Propagation
60036,69.37,153336961193.9213,ECTP Propagation
56524,72.28,204939552908.8498,ECTP Propagation
57843,133.7,1933109234587.3687,ECTP Propagation
57072,47.300000000000004,46872844257.79844,ECTP Propagation
61443,96.79,564979936094.5868,ECTP Propagation
55632,75.25,275972068528.6729,ECTP Propagation
60265,105.94000000000001,456403504253.87396,ECTP Propagation
56407,216.70000000000002,5656489869743.284,ECTP Propagation
59314,136.18,1018243099589.0443,ECTP Propagation
64949,17.39,1734120336.867589,ECTP Propagation
56233,39.61,20985211998.917164,ECTP Propagation
64758,83.39,283184567513.6505,ECTP Propagation
59228,77.95,175308601594.01175,ECTP Propagation
63387,79.95,445673933121.82104,ECTP Propagation
66107,44.7,41192720227.86066,ECTP Propagation
56118,32.76,49022053062.49959,ECTP Propagation
59447,52.010000000000005,65421255754.396095,ECTP Propagation
59501,52.08,122907031112.03932,ECTP Propagation
60652,159.6,1669323934074.0825,ECTP Propagation
59267,116.56000000000002,1616761809973.2812,ECTP Propagation
62846,95.38000000000001,521658249855.0731,ECTP Propagation
60432,103.3,1084293346692.4928,ECTP Propagation
58551,66.61999999999999,107172894404.37473,ECTP Propagation
58284,63.28999999999999,147565047260.72974,ECTP Propagation
59885,50.980000000000004,96807768156.69633,ECTP Propagation
59557,175.63,4505037144461.47,ECTP Propagation
58918,152.15,2337047144395.5312,ECTP Propagation
